POOFFICE,TOTPRISN,TIMSERVM,TIMSERVD,TOTDAYS,SENTIMP,MONRACE,MONSEX,NEWEDUC,NEWRACE,OFFTYPSB,NEWCIT,AGE,CITIZEN,CITWHERE,CRIMHIST,DISTRICT,HISPORIG
4,30,0,0,0,1,1,0,5,1,18,0,43,1,211,1,41,1
2,84,0,0,0,1,1,0,3,1,28,0,42,1,211,0,81,1
3,128,0,0,0,1,1,0,1,3,10,1,31,3,49,0,19,2
2,0,5,13,0,1,1,0,3,1,27,0,60,1,211,1,41,1
2,0,4,14,0,1,1,0,3,3,27,1,42,3,32,1,41,2
2,0,1,1,0,1,1,0,1,3,27,1,36,3,49,1,84,2
2,10,0,0,0,1,1,0,1,1,30,0,39,1,211,1,81,0
1,192,0,0,0,1,2,0,3,2,10,0,39,1,211,1,52,1
2,36,0,0,0,1,1,0,3,3,10,1,27,3,49,1,81,2
2,12,0,0,0,1,1,0,6,3,27,1,31,3,49,1,41,2
1,0,0,22,0,1,1,0,1,3,27,1,20,3,49,1,84,2
1,12,0,0,1,1,1,0,1,1,18,0,55,1,211,1,0,1
2,30,0,0,0,1,7,0,3,6,18,0,42,1,211,0,13,1
5,100,0,0,0,1,2,0,3,2,10,0,24,1,211,1,5,1
1,0,0,0,26,1,1,0,1,3,27,1,25,3,49,1,84,2
2,36,0,0,0,1,1,0,3,1,6,0,41,1,211,1,13,1
1,0,0,0,24,1,1,0,1,3,27,1,41,3,49,1,84,2
2,0,0,0,0,4,1,0,1,1,35,0,19,1,211,1,22,1
1,37,0,0,0,1,1,0,1,3,27,1,32,3,30,1,1,2
5,28,0,0,0,1,1,1,3,1,10,0,51,1,211,1,43,1
3,85,0,0,0,1,7,0,1,6,35,1,44,2,76,0,54,1
3,18,0,0,0,1,1,1,1,3,27,1,48,3,49,1,42,2
4,18,0,0,0,1,1,1,1,1,10,0,27,1,211,0,66,0
1,0,0,0,0,3,2,0,3,2,18,0,45,1,211,0,1,1
3,78,0,0,0,1,2,0,3,2,13,0,29,1,211,1,58,1
2,0,0,1,0,1,1,0,5,1,18,0,47,1,211,1,80,1
2,168,0,0,0,1,1,0,5,1,28,0,39,1,211,0,78,1
3,85,0,0,0,1,1,0,1,1,35,1,46,2,76,1,54,1
1,0,0,0,0,3,1,1,6,3,10,0,48,1,211,0,3,2
1,0,0,0,0,4,1,0,5,1,35,0,41,1,211,1,48,1
2,108,0,0,0,1,1,0,1,3,10,1,41,3,49,1,78,2
8,96,0,0,0,1,1,0,3,1,28,0,54,1,211,0,30,1
3,6,0,0,0,1,1,0,1,3,27,1,28,3,40,1,96,2
2,60,0,0,0,1,2,0,5,2,10,0,49,1,211,1,10,1
6,168,0,0,0,1,2,0,1,2,10,0,28,1,211,1,38,1
1,120,0,0,0,1,2,0,3,2,10,0,24,1,211,1,56,1
2,20,0,0,0,1,1,1,5,1,18,0,70,1,211,0,83,1
8,228,0,0,0,1,2,0,1,2,10,0,37,1,211,1,30,1
4,70,0,0,0,1,1,0,1,3,10,1,35,3,49,0,66,2
4,120,0,0,0,1,4,0,5,6,10,1,33,2,60,1,66,1
5,30,0,0,0,1,1,0,1,3,27,1,37,3,49,1,71,2
3,24,0,0,0,1,2,1,5,2,18,0,29,1,211,1,20,1
2,27,0,0,0,1,1,0,1,3,27,1,39,3,49,1,41,2
2,96,0,0,0,1,1,0,6,1,18,0,63,1,211,1,34,1
1,69,0,0,0,1,2,0,3,2,13,0,47,1,211,1,47,1
6,78,0,0,0,1,2,0,3,2,10,0,58,1,211,1,30,1
2,12,0,0,1,1,1,1,1,3,13,0,28,1,211,1,12,2
4,60,0,0,0,1,1,0,3,1,13,0,32,1,211,1,66,0
3,37,0,0,0,1,1,0,3,1,13,0,40,1,211,1,49,1
2,15,0,0,0,1,1,0,1,3,27,1,38,3,32,1,41,2
5,3,0,0,22,2,1,0,3,3,27,0,21,1,211,1,41,2
2,12,0,0,1,1,1,0,1,3,27,1,42,3,49,1,41,2
2,36,0,0,0,1,1,0,1,3,27,1,33,3,49,1,41,2
2,18,0,0,0,1,1,0,1,3,27,0,22,1,211,1,41,2
2,18,0,0,0,1,1,0,3,1,10,0,20,1,211,1,41,1
2,30,0,0,0,1,1,0,1,3,27,1,20,3,49,1,70,2
2,15,0,0,0,1,1,0,3,3,27,1,37,3,49,1,41,2
2,300,0,0,0,1,1,1,3,1,28,0,33,1,211,1,13,1
1,46,0,0,0,1,1,0,1,3,27,1,36,3,49,1,84,2
3,54,0,0,0,1,1,0,3,3,13,1,38,3,49,1,49,2
1,9,0,0,0,1,1,0,1,3,27,1,37,3,49,1,84,2
3,2,0,0,0,1,4,0,6,6,33,0,60,1,211,0,71,1
2,0,0,0,0,4,1,0,1,1,35,0,25,1,211,1,22,1
6,262,0,0,0,1,1,0,3,1,28,0,78,1,211,1,66,0
8,0,997,997,0,2,2,0,1,3,18,0,26,1,211,1,30,2
1,1,0,0,6,1,1,0,3,3,27,1,24,3,214,1,84,2
3,12,0,0,1,1,1,0,5,3,10,0,31,1,211,1,56,2
3,84,0,0,0,1,1,0,6,1,30,0,52,1,211,1,71,1
3,24,0,0,0,1,1,0,1,3,27,1,42,3,49,1,42,2
3,57,0,0,0,1,2,0,1,2,13,0,26,1,211,1,56,1
8,57,0,0,0,1,1,0,3,3,27,1,33,3,49,1,30,2
2,72,0,0,0,1,1,0,5,1,28,0,66,1,211,0,35,1
1,92,0,0,0,1,1,0,3,1,13,0,34,1,211,1,56,1
2,18,0,0,0,1,1,0,5,1,27,0,27,1,211,1,41,1
2,6,0,0,0,1,1,0,1,3,27,1,36,3,32,1,41,2
2,0,0,7,0,1,2,0,1,2,10,0,25,1,211,1,81,1
2,15,0,0,0,1,1,0,1,3,27,1,34,3,32,1,41,2
2,57,0,0,0,1,1,0,3,3,10,0,33,1,211,1,41,2
2,0,0,0,0,4,4,1,1,6,35,0,21,1,211,1,22,1
2,0,997,997,0,1,1,0,1,3,27,1,39,3,49,1,41,2
4,30,0,0,0,1,1,0,5,1,18,0,43,1,211,1,41,1
2,84,0,0,0,1,1,0,3,1,28,0,42,1,211,0,81,1
3,128,0,0,0,1,1,0,1,3,10,1,31,3,49,0,19,2
2,0,5,13,0,1,1,0,3,1,27,0,60,1,211,1,41,1
2,0,4,14,0,1,1,0,3,3,27,1,42,3,32,1,41,2
2,0,1,1,0,1,1,0,1,3,27,1,36,3,49,1,84,2
2,10,0,0,0,1,1,0,1,1,30,0,39,1,211,1,81,0
1,192,0,0,0,1,2,0,3,2,10,0,39,1,211,1,52,1
2,36,0,0,0,1,1,0,3,3,10,1,27,3,49,1,81,2
2,12,0,0,0,1,1,0,6,3,27,1,31,3,49,1,41,2
1,0,0,22,0,1,1,0,1,3,27,1,20,3,49,1,84,2
3,15,0,0,0,1,2,0,5,2,27,0,22,1,211,1,74,1
1,144,0,0,0,1,4,0,6,6,10,1,35,2,57,1,72,1
1,114,0,0,0,1,1,0,1,3,13,0,25,1,211,1,72,2
3,168,0,0,0,1,1,0,1,3,10,0,34,1,211,1,4,2
2,54,0,0,0,1,1,0,1,3,27,1,46,3,32,1,42,2
1,1,0,0,20,1,1,1,1,3,27,1,45,3,49,1,84,2
2,0,0,0,0,4,1,0,3,1,18,0,69,1,211,0,13,1
2,30,0,0,0,1,1,0,1,3,27,1,47,3,49,1,72,2
1,57,0,0,0,1,1,0,1,3,10,1,49,2,49,1,32,2
4,21,0,0,0,1,1,0,1,3,27,1,48,3,49,1,41,2
4,90,0,0,0,1,2,0,5,2,4,0,30,1,211,1,64,1
5,78,0,0,0,1,1,0,6,1,23,0,46,1,211,0,71,1
2,27,0,0,0,1,1,0,1,3,27,1,41,3,49,1,42,2
3,24,0,0,0,1,1,0,1,3,10,0,23,1,211,0,74,2
2,65,0,0,0,1,1,0,1,3,10,0,25,1,211,0,42,2
2,120,0,0,0,1,1,0,5,3,10,0,33,1,211,1,72,2
4,60,0,0,0,1,2,0,1,2,10,0,29,1,211,1,65,1
3,60,0,0,0,1,1,0,1,3,10,1,29,3,49,1,79,2
1,18,0,0,0,1,2,0,5,2,18,0,45,1,211,1,75,1
1,10,0,0,0,1,1,0,5,3,27,0,34,1,211,1,74,2
2,57,0,0,0,1,1,0,1,3,27,1,33,3,49,1,42,2
2,136,0,0,0,1,1,0,5,3,10,1,34,3,49,1,72,2
2,27,0,0,0,1,4,0,5,6,18,0,50,1,211,0,73,1
2,72,0,0,0,1,2,0,3,2,10,0,40,1,211,1,45,1
1,12,0,0,1,1,2,0,5,2,18,0,28,1,211,0,8,1
3,6,0,0,0,1,1,0,1,3,27,1,44,3,49,1,74,2
3,0,3,10,0,1,1,1,3,3,27,1,39,2,49,1,74,2
3,40,0,0,0,1,1,0,1,3,10,1,28,3,49,1,79,2
2,130,0,0,0,1,2,0,5,2,4,0,34,1,211,1,72,1
4,48,0,0,0,1,1,0,3,3,27,1,39,3,49,1,41,2
3,15,0,0,0,1,1,0,1,3,27,1,58,3,49,1,74,2
1,0,997,997,0,1,1,0,3,3,1,1,41,3,30,1,8,2
3,30,0,0,0,1,1,0,1,3,10,0,23,1,211,0,74,2
8,12,0,0,1,1,1,1,1,3,27,1,31,3,49,0,41,2
3,0,0,0,0,4,1,0,3,3,18,0,44,1,211,0,4,2
1,70,0,0,0,1,1,0,3,1,10,0,65,1,211,1,1,1
2,50,0,0,0,1,1,0,1,3,27,1,34,3,49,1,42,2
4,26,0,0,0,1,1,0,1,3,27,1,47,2,32,1,41,2
2,18,0,0,0,1,1,0,1,3,27,0,51,1,211,1,41,2
3,51,0,0,0,1,1,0,1,3,10,1,45,3,49,0,74,2
3,108,0,0,0,1,4,0,1,6,10,1,40,2,78,1,74,1
1,180,0,0,0,1,2,0,3,2,10,0,49,1,211,1,52,1
2,60,0,0,0,1,1,0,1,1,10,0,34,1,211,1,42,1
1,6,0,0,0,1,2,0,1,2,24,0,20,1,211,1,8,1
2,24,0,0,0,1,1,1,5,3,27,0,20,1,211,1,42,2
1,27,0,0,0,1,1,0,5,1,31,0,39,1,211,1,62,1
1,18,0,0,0,1,1,0,1,3,27,1,31,3,49,1,84,2
4,120,0,0,0,1,1,0,3,1,4,0,25,1,211,1,63,1
4,0,0,0,0,4,1,0,5,1,35,0,65,1,211,1,65,1
3,70,0,0,0,1,1,0,1,1,28,0,39,1,211,1,74,1
4,180,0,0,0,1,1,0,3,1,13,0,27,1,211,1,65,1
1,4,0,0,0,1,1,0,1,3,27,1,43,3,49,1,84,2
4,37,0,0,0,1,2,0,3,2,13,0,37,1,211,1,65,1
1,0,0,0,27,1,1,0,1,3,27,1,44,3,49,1,84,2
3,48,0,0,0,1,1,0,5,3,18,0,43,1,211,0,31,2
1,8,0,0,0,1,1,0,1,3,27,1,41,3,49,1,84,2
2,41,0,0,0,1,1,0,3,3,10,1,25,3,49,0,70,2
8,60,0,0,0,1,1,0,1,3,10,0,21,1,211,1,67,2
1,6,0,0,0,1,1,0,1,3,27,1,29,3,49,1,84,2
3,27,0,0,0,1,1,0,5,3,27,1,52,3,49,1,42,2
3,0,0,174,0,1,1,0,1,3,27,1,33,3,49,1,42,2
1,4,0,0,0,1,2,0,3,2,29,0,41,1,211,1,1,1
3,112,0,0,0,1,2,0,3,2,10,0,27,1,211,1,38,1
3,60,0,0,0,1,1,0,6,1,18,0,44,1,211,1,31,1
1,21,0,0,0,2,2,0,3,2,27,0,40,1,211,1,84,1
4,48,0,0,0,1,1,0,1,3,27,1,30,3,49,1,64,2
5,15,0,0,0,1,1,0,1,3,27,1,36,3,49,1,42,2
2,48,0,0,0,1,1,0,6,1,10,0,34,1,211,0,78,1
8,32,0,0,0,1,1,0,1,3,27,0,38,1,211,1,41,2
3,40,0,0,0,1,1,1,3,3,10,0,20,1,211,1,74,2
8,12,0,0,1,1,1,0,1,3,27,1,49,3,49,1,41,2
5,23,0,0,0,1,2,0,1,2,27,1,48,3,139,1,91,1
5,25,0,0,0,1,8,0,1,3,27,1,47,3,49,1,91,2
4,0,0,1,0,1,1,0,3,1,28,0,46,1,211,0,63,1
5,18,0,0,0,1,2,0,1,3,27,1,33,3,129,0,91,2
3,12,0,0,1,1,1,0,1,3,27,1,32,2,49,0,74,2
3,37,0,0,0,1,1,0,1,3,10,1,33,2,49,0,74,2
3,36,0,0,0,2,1,0,1,3,10,0,23,1,211,1,74,2
3,22,0,0,0,1,1,0,3,1,13,0,29,1,211,1,20,1
1,0,0,0,26,1,1,1,1,3,27,1,25,3,49,1,84,2
3,12,0,0,0,1,1,0,1,3,27,1,48,3,49,1,74,2
1,24,0,0,0,1,1,0,3,1,13,0,35,1,211,1,62,1
3,21,0,0,0,1,1,0,1,3,27,1,29,3,49,1,74,2
3,36,0,0,0,2,1,0,3,3,10,0,23,1,211,1,74,2
1,5,0,0,0,1,1,0,1,3,27,1,30,3,49,1,62,2
1,2,0,0,12,1,1,0,3,3,27,1,35,3,32,1,84,2
2,50,0,0,0,1,2,0,3,2,13,0,27,1,211,1,26,1
3,0,4,4,0,1,2,0,3,2,20,0,21,1,211,1,20,1
2,105,0,0,0,1,2,0,3,2,13,0,28,1,211,1,51,1
8,20,0,0,0,1,1,0,5,1,13,0,25,1,211,1,30,1
8,0,0,0,0,3,1,1,5,1,35,0,51,1,211,1,30,1
1,37,0,0,0,1,1,0,1,3,13,0,23,1,211,1,31,2
1,0,0,0,0,4,1,1,5,1,13,0,23,1,211,0,62,1
3,15,0,0,0,1,2,0,3,2,13,0,28,1,211,1,30,1
2,6,0,0,0,1,1,1,5,1,10,0,39,1,211,0,89,1
3,4,0,0,0,1,1,0,3,3,27,1,38,3,49,1,96,2
8,0,0,0,0,3,2,1,5,2,13,0,43,1,211,0,30,1
1,30,0,0,0,1,1,0,3,3,18,1,39,2,20,1,31,2
5,34,0,0,0,1,1,0,1,3,27,1,35,3,49,1,41,2
8,0,0,0,0,3,2,1,3,2,13,0,26,1,211,1,30,1
5,60,0,0,0,1,2,0,3,2,13,0,32,1,211,1,33,1
2,0,0,0,0,3,2,1,5,2,18,0,26,1,211,0,34,0
8,60,0,0,0,1,2,0,3,2,10,0,29,1,211,1,30,1
1,0,4,23,0,1,1,0,1,3,27,1,41,3,49,1,76,2
1,120,0,0,0,1,1,0,3,3,10,1,26,3,49,1,76,2
8,144,0,0,0,1,2,0,3,2,13,0,23,1,211,1,67,1
5,12,0,0,1,1,1,0,3,3,27,1,25,3,49,1,41,2
5,12,0,0,1,1,1,0,1,3,27,1,22,3,49,1,41,2
1,0,2,11,0,1,1,0,1,3,27,1,34,3,37,1,6,2
5,12,0,0,1,1,1,0,3,3,35,1,23,3,49,0,41,2
3,180,0,0,0,1,2,0,3,2,10,0,37,1,211,1,49,1
2,24,0,0,0,1,1,0,5,1,10,0,28,1,211,1,78,1
3,33,0,0,0,1,1,0,1,3,10,1,47,3,49,0,74,2
2,24,0,0,0,1,3,0,3,6,29,0,32,1,211,1,70,1
5,0,0,0,0,3,1,0,3,3,27,0,20,1,211,1,41,2
3,0,5,12,0,1,1,0,1,3,10,1,32,3,49,0,42,2
2,12,0,0,1,1,1,0,1,3,27,1,45,3,49,1,70,2
5,18,0,0,0,1,1,0,1,3,27,1,37,3,49,1,41,2
3,12,0,0,1,1,1,0,3,3,13,0,24,1,211,1,71,2
6,60,0,0,0,1,1,0,5,1,28,0,54,1,211,0,30,1
5,24,0,0,0,1,1,0,1,3,27,1,27,3,49,1,41,2
1,3,0,0,0,1,1,0,1,3,27,1,32,3,49,1,76,2
2,40,0,0,0,1,1,0,6,1,18,0,52,1,211,1,72,0
1,156,0,0,0,1,2,0,3,2,4,0,35,1,211,1,3,1
2,60,0,0,0,1,2,0,1,2,13,0,34,1,211,1,15,1
1,12,0,0,1,1,1,0,1,1,18,0,55,1,211,1,0,1
2,30,0,0,0,1,7,0,3,6,18,0,42,1,211,0,13,1
5,100,0,0,0,1,2,0,3,2,10,0,24,1,211,1,5,1
1,0,0,0,26,1,1,0,1,3,27,1,25,3,49,1,84,2
2,36,0,0,0,1,1,0,3,1,6,0,41,1,211,1,13,1
1,0,0,0,24,1,1,0,1,3,27,1,41,3,49,1,84,2
1,37,0,0,0,1,1,0,1,3,27,1,32,3,30,1,1,2
5,28,0,0,0,1,1,1,3,1,10,0,51,1,211,1,43,1
3,85,0,0,0,1,7,0,1,6,35,1,44,2,76,0,54,1
3,18,0,0,0,1,1,1,1,3,27,1,48,3,49,1,42,2
4,18,0,0,0,1,1,1,1,1,10,0,27,1,211,0,66,0
1,0,0,0,0,3,2,0,3,2,18,0,45,1,211,0,1,1
3,78,0,0,0,1,2,0,3,2,13,0,29,1,211,1,58,1
2,0,0,1,0,1,1,0,5,1,18,0,47,1,211,1,80,1
2,168,0,0,0,1,1,0,5,1,28,0,39,1,211,0,78,1
3,85,0,0,0,1,1,0,1,1,35,1,46,2,76,1,54,1
1,0,0,0,0,3,1,1,6,3,10,0,48,1,211,0,3,2
1,0,0,0,0,4,1,0,5,1,35,0,41,1,211,1,48,1
2,108,0,0,0,1,1,0,1,3,10,1,41,3,49,1,78,2
8,96,0,0,0,1,1,0,3,1,28,0,54,1,211,0,30,1
2,60,0,0,0,1,2,0,5,2,10,0,49,1,211,1,10,1
6,168,0,0,0,1,2,0,1,2,10,0,28,1,211,1,38,1
1,120,0,0,0,1,2,0,3,2,10,0,24,1,211,1,56,1
2,20,0,0,0,1,1,1,5,1,18,0,70,1,211,0,83,1
8,228,0,0,0,1,2,0,1,2,10,0,37,1,211,1,30,1
4,70,0,0,0,1,1,0,1,3,10,1,35,3,49,0,66,2
4,120,0,0,0,1,4,0,5,6,10,1,33,2,60,1,66,1
5,30,0,0,0,1,1,0,1,3,27,1,37,3,49,1,71,2
3,24,0,0,0,1,2,1,5,2,18,0,29,1,211,1,20,1
2,27,0,0,0,1,1,0,1,3,27,1,39,3,49,1,41,2
2,96,0,0,0,1,1,0,6,1,18,0,63,1,211,1,34,1
1,69,0,0,0,1,2,0,3,2,13,0,47,1,211,1,47,1
6,78,0,0,0,1,2,0,3,2,10,0,58,1,211,1,30,1
2,12,0,0,1,1,1,1,1,3,13,0,28,1,211,1,12,2
4,60,0,0,0,1,1,0,3,1,13,0,32,1,211,1,66,0
3,37,0,0,0,1,1,0,3,1,13,0,40,1,211,1,49,1
2,15,0,0,0,1,1,0,1,3,27,1,38,3,32,1,41,2
5,3,0,0,22,2,1,0,3,3,27,0,21,1,211,1,41,2
2,12,0,0,1,1,1,0,1,3,27,1,42,3,49,1,41,2
2,36,0,0,0,1,1,0,1,3,27,1,33,3,49,1,41,2
2,18,0,0,0,1,1,0,1,3,27,0,22,1,211,1,41,2
2,18,0,0,0,1,1,0,3,1,10,0,20,1,211,1,41,1
2,30,0,0,0,1,1,0,1,3,27,1,20,3,49,1,70,2
2,15,0,0,0,1,1,0,3,3,27,1,37,3,49,1,41,2
2,300,0,0,0,1,1,1,3,1,28,0,33,1,211,1,13,1
1,46,0,0,0,1,1,0,1,3,27,1,36,3,49,1,84,2
3,54,0,0,0,1,1,0,3,3,13,1,38,3,49,1,49,2
1,9,0,0,0,1,1,0,1,3,27,1,37,3,49,1,84,2
3,2,0,0,0,1,4,0,6,6,33,0,60,1,211,0,71,1
6,262,0,0,0,1,1,0,3,1,28,0,78,1,211,1,66,0
8,0,997,997,0,2,2,0,1,3,18,0,26,1,211,1,30,2
1,1,0,0,6,1,1,0,3,3,27,1,24,3,214,1,84,2
3,12,0,0,1,1,1,0,5,3,10,0,31,1,211,1,56,2
3,84,0,0,0,1,1,0,6,1,30,0,52,1,211,1,71,1
3,24,0,0,0,1,1,0,1,3,27,1,42,3,49,1,42,2
3,57,0,0,0,1,2,0,1,2,13,0,26,1,211,1,56,1
8,57,0,0,0,1,1,0,3,3,27,1,33,3,49,1,30,2
2,72,0,0,0,1,1,0,5,1,28,0,66,1,211,0,35,1
1,92,0,0,0,1,1,0,3,1,13,0,34,1,211,1,56,1
2,18,0,0,0,1,1,0,5,1,27,0,27,1,211,1,41,1
2,6,0,0,0,1,1,0,1,3,27,1,36,3,32,1,41,2
2,0,0,7,0,1,2,0,1,2,10,0,25,1,211,1,81,1
2,15,0,0,0,1,1,0,1,3,27,1,34,3,32,1,41,2
2,57,0,0,0,1,1,0,3,3,10,0,33,1,211,1,41,2
4,30,0,0,0,1,1,0,5,1,18,0,43,1,211,1,41,1
2,84,0,0,0,1,1,0,3,1,28,0,42,1,211,0,81,1
3,128,0,0,0,1,1,0,1,3,10,1,31,3,49,0,19,2
2,0,5,13,0,1,1,0,3,1,27,0,60,1,211,1,41,1
2,0,4,14,0,1,1,0,3,3,27,1,42,3,32,1,41,2
2,0,1,1,0,1,1,0,1,3,27,1,36,3,49,1,84,2
2,10,0,0,0,1,1,0,1,1,30,0,39,1,211,1,81,0
1,192,0,0,0,1,2,0,3,2,10,0,39,1,211,1,52,1
2,36,0,0,0,1,1,0,3,3,10,1,27,3,49,1,81,2
2,12,0,0,0,1,1,0,6,3,27,1,31,3,49,1,41,2
1,0,0,22,0,1,1,0,1,3,27,1,20,3,49,1,84,2
